ProductCode,Name,FaName,BrandName,BrandId,CategoryName,CategoryId
gsp-16127,Adata Ultimate SU630 SSD Internal Hard Drive 480GB,هارد SSD اینترنال ای دیتا مدل Ultimate SU630 ظرفیت 480 گیگابایت,ای دیتا,79,هارد SSD,195
gsp-16124,Adata LEGEND 700 PCIE M2 2280 SSD Internal Drive 256GB,هارد SSD اینترنال ای دیتا مدل LEGEND 700 PCIE M2 2280 ظرفیت 256 گیگابایت,ای دیتا,79,هارد SSD,195
gsp-16125,Adata LEGEND 700 PCIE M2 2280 SSD Internal Drive 512GB,هارد SSD اینترنال ای دیتا مدل LEGEND 700 PCIE M2 2280 ظرفیت 512 گیگابایت,ای دیتا,79,هارد SSD,195
gsp-16126,Adata LEGEND 700 PCIE M2 2280 SSD Internal Drive 1TB,هارد SSD اینترنال ای دیتا مدل LEGEND 700 PCIE M2 2280 ظرفیت 1 ترابایت,ای دیتا,79,هارد SSD,195
gsp-16130,Adata SLIM HV320 External Hard Drive 1TB,هارد اکسترنال ای دیتا مدل SLIM HV320 ظرفیت 1 ترابایت,ای دیتا,79,هارد اکسترنال,197
gsp-16147,Adata C20 PB 20000 20000mAh Power Bank,پاوربانک ای دیتا مدل C20 PB 20000 ظرفیت 20000 میلی آمپر ساعت,ای دیتا,79,پاوربانک,115
gsp-16615,Adata Ultra Slim SC680 SSD External Drive 240GB,هارد SSD اکسترنال ای دیتا مدل Ultra Slim SC680 ظرفیت 240 گیگابایت,ای دیتا,79,هارد SSD,195
gsp-16618,Adata Ultimate SU630 SSD External Drive 480GB,هارد SSD اکسترنال ای دیتا مدل Ultimate SU630 ظرفیت 480 گیگابایت,ای دیتا,79,هارد SSD,195
gsp-16596,Adata SE880 SSD External Drive 2TB,هارد SSD اکسترنال ای دیتا مدل SE880 ظرفیت 2 ترابایت,ای دیتا,79,هارد SSD,195
gsp-16606,Adata SC610 SSD External Drive 2TB,هارد SSD اکسترنال ای دیتا مدل SC610 ظرفیت 2 ترابایت,ای دیتا,79,هارد SSD,195
gsp-16607,Adata SD810 SSD External Drive 1TB,هارد SSD اکسترنال ای دیتا مدل SD810 ظرفیت 1 ترابایت,ای دیتا,79,هارد SSD,195
gsp-16605,Adata SD620 SSD External Drive 2TB,هارد SSD اکسترنال ای دیتا مدل SD620 ظرفیت 2 ترابایت,ای دیتا,79,هارد SSD,195
gsp-17021,Adata UC310 USB 3.2 Flash Memory - 128GB,فلش مموری ای دیتا مدل UC310 USB 3.2 ظرفیت 128 گیگابایت,ای دیتا,79,فلش مموری,198
gsp-17017,ADATA C008 Flash Memory - 64GB,فلش مموری ای دیتا مدل C008 ظرفیت 64 گیگابایت,ای دیتا,79,فلش مموری,198
gsp-17016,Adata UV210 Flash Memory - 64GB,فلش مموری ای دیتا مدل UV210 ظرفیت 64 گیگابایت,ای دیتا,79,فلش مموری,198
gsp-16817,Adata SE880 SSD External Drive 4TB,هارد SSD اکسترنال ای دیتا مدل SE880 ظرفیت 4 ترابایت,ای دیتا,79,هارد SSD,195
gsp-16819,Adata SE760 SSD External Hard Drive 256GB,هارد SSD اکسترنال ای دیتا مدل SE760 ظرفیت 256 گیگابایت,ای دیتا,79,هارد SSD,195
gsp-16819,Adata SE760 SSD External Hard Drive 256GB,هارد SSD اکسترنال ای دیتا مدل SE760 ظرفیت 256 گیگابایت,ای دیتا,79,هارد اکسترنال,197
gsp-16820,Adata SC610 SSD External Drive 500GB,هارد SSD اکسترنال ای دیتا مدل SC610 ظرفیت 500 گیگابایت,ای دیتا,79,هارد SSD,195
gsp-16808,Adata HDD HD770G External Hard Drive 1TB,هارد اکسترنال ای دیتا مدل HDD HD770G ظرفیت 1 ترابایت,ای دیتا,79,هارد اکسترنال,197
gsp-16807,Adata HDD HC300 External Hard Drive 2TB,هارد اکسترنال ای دیتا مدل HDD HC300 ظرفیت 2 ترابایت,ای دیتا,79,هارد اکسترنال,197
gsp-16914,Adata UC310 USB 3.2 Flash Memory - 256GB,فلش مموری ای دیتا مدل UC310 USB 3.2 ظرفیت 256 گیگابایت,ای دیتا,79,فلش مموری,198
gsp-16918,Adata UC310 USB 3.2 Flash Memory - 32GB,فلش مموری ای دیتا مدل UC310 USB 3.2 ظرفیت 32 گیگابایت,ای دیتا,79,فلش مموری,198
gsp-16916,Adata UC310 USB 3.2 Flash Memory - 64GB,فلش مموری ای دیتا مدل UC310 USB 3.2 ظرفیت 64 گیگابایت,ای دیتا,79,فلش مموری,198
gsp-16921,ADATA MICRO SDHC V10 R100W25+ADP - 32GB,کارت حافظه ای دیتا مدل MICRO SDHC V10 R100W25+ADP ظرفیت 32 گیگابایت,ای دیتا,79,کارت حافظه,196
gsp-16927,Adata microSDXC UHS-I V10 R100W25+ADP - 512G,کارت حافظه microSDXC ای دیتا مدل ADATA UHS-I V10 R100W25+ADP ظرفیت 512 گیگابایت,ای دیتا,79,کارت حافظه,196
gsp-16932,Adata UV350 USB 3.2 Flash Memory - 64GB,فلش مموری ای دیتا مدل UV350 USB 3.2 ظرفیت 64 گیگابایت,ای دیتا,79,فلش مموری,198
gsp-16931,Adata UV320 USB 3.2 Flash Memory - 256GB,فلش مموری ای دیتا مدل UV320 USB 3.2 ظرفیت 256 گیگابایت,ای دیتا,79,فلش مموری,198
gsp-16933,Adata microSDHC UHS-I U1 Class 10-100MB/s+ADP - 32GB,کارت حافظه microSDHC ای دیتا مدل UHS-I U1 Class 10-100MB/s+ADP ظرفیت 32 گیگابایت,ای دیتا,79,کارت حافظه,196
gsp-17261,Adata SSD SATA3 SU650 Internal Hard Drive - 512GB,هارد اینترنال اس اس دی ای دیتا مدل SATA3 SU650 ظرفیت 512 گیگابایت,ای دیتا,79,هارد SSD,195
gsp-17262,Adata SSD SATA3 SU650 Internal Hard Drive - 256GB,هارد اینترنال اس اس دی ای دیتا مدل SATA3 SU650 ظرفیت 256 گیگابایت,ای دیتا,79,هارد SSD,195
gsp-11887,Adata UR350 Flash Memory - 128GB,فلش مموری ای دیتا مدل UR350 ظرفیت 128 گیگابایت,ای دیتا,79,فلش مموری,198
gsp-11888,Adata UR350 Flash Memory - 64GB,فلش مموری ای دیتا مدل UR350 ظرفیت 64 گیگابایت,ای دیتا,79,فلش مموری,198
gsp-11891,Adata UR350 Flash Memory - 32GB,فلش مموری ای دیتا مدل UR350 ظرفیت 32 گیگابایت,ای دیتا,79,فلش مموری,198
gsp-11268,Adata HV320 External Hard Drive 2TB,هارد اکسترنال ای دیتا مدل HV320 ظرفیت 2 ترابایت,ای دیتا,79,هارد اکسترنال,197
gsp-11269,Adata HD710M Pro External Hard Drive 2TB,هارد اکسترنال ای دیتا مدل HD710M Pro ظرفیت 2 ترابایت,ای دیتا,79,هارد اکسترنال,197
gsp-11264,Adata HDD HC300 External Hard Drive 2TB,هارد اکسترنال ای دیتا مدل HDD HC300 ظرفیت 2 ترابایت,ای دیتا,79,هارد اکسترنال,197
gsp-11265,Adata HDD HC300 External Hard Drive 1TB,هارد اکسترنال ای دیتا مدل HDD HC300 ظرفیت 1 ترابایت,ای دیتا,79,هارد اکسترنال,197
gsp-9487,Adata HD770G External Hard Drive 1TB,هارد اکسترنال ای دیتا مدل HD770G ظرفیت 1 ترابایت,ای دیتا,79,هارد اکسترنال,197
gsp-9495,Adata HD650 External Hard Drive 1TB,هارد اکسترنال ای دیتا مدل HD650 ظرفیت 1 ترابایت,ای دیتا,79,هارد اکسترنال,197
gsp-9492,Adata HD650 External Hard Drive 2TB,هارد اکسترنال ای دیتا مدل HD650 ظرفیت 2 ترابایت,ای دیتا,79,هارد اکسترنال,197
gsp-11227,Adata RGB LIGHTING SE770G External Hard Drive 512GB,هارد اکسترنال ای دیتا مدل RGB LIGHTING SE770G ظرفیت 512 گیگابایت,ای دیتا,79,هارد اکسترنال,197
gsp-11207,Adata HD330 External Hard Drive 4TB,هارد اکسترنال ای دیتا مدل HD330 ظرفیت 4 ترابایت,ای دیتا,79,هارد اکسترنال,197
gsp-11205,Adata HDD DESKTOP HM800 External Hard Drive 6TB,هارد اکسترنال ای دیتا مدل HDD DESKTOP HM800 ظرفیت 6 ترابایت,ای دیتا,79,هارد اکسترنال,197
gsp-11208,Adata HD650 External Hard Drive 4TB,هارد اکسترنال ای دیتا مدل HD650 ظرفیت 4 ترابایت,ای دیتا,79,هارد اکسترنال,197
gsp-11209,Adata HDD HD770G External Hard Drive 2TB,هارد اکسترنال ای دیتا مدل HDD HD770G ظرفیت 2 ترابایت,ای دیتا,79,هارد اکسترنال,197
gsp-11212,Adata Durable SD620 SSD External Hard Drive 1TB,هارد SSD اکسترنال ای دیتا مدل Durable SD620 ظرفیت 1 ترابایت,ای دیتا,79,هارد اکسترنال,197
gsp-11212,Adata Durable SD620 SSD External Hard Drive 1TB,هارد SSD اکسترنال ای دیتا مدل Durable SD620 ظرفیت 1 ترابایت,ای دیتا,79,هارد SSD,195
gsp-11213,Adata SE900G SSD External Hard Drive 512GB,هارد SSD اکسترنال ای دیتا مدل SE900G ظرفیت 512 گیگابایت,ای دیتا,79,هارد SSD,195
gsp-11213,Adata SE900G SSD External Hard Drive 512GB,هارد SSD اکسترنال ای دیتا مدل SE900G ظرفیت 512 گیگابایت,ای دیتا,79,هارد اکسترنال,197
gsp-11214,Adata ELITE SE760 SSD External Hard Drive 512GB,هارد SSD اکسترنال ای دیتا مدل ELITE SE760 ظرفیت 512 گیگابایت,ای دیتا,79,هارد اکسترنال,197
gsp-11214,Adata ELITE SE760 SSD External Hard Drive 512GB,هارد SSD اکسترنال ای دیتا مدل ELITE SE760 ظرفیت 512 گیگابایت,ای دیتا,79,هارد SSD,195
gsp-11216,Adata ELITE SE880 SSD External Hard Drive 1TB,هارد SSD اکسترنال ای دیتا مدل ELITE SE880 ظرفیت 1 ترابایت,ای دیتا,79,هارد SSD,195
gsp-11216,Adata ELITE SE880 SSD External Hard Drive 1TB,هارد SSD اکسترنال ای دیتا مدل ELITE SE880 ظرفیت 1 ترابایت,ای دیتا,79,هارد اکسترنال,197
gsp-11220,Adata HDD DESKTOP HM800 External Hard Drive 4TB,هارد اکسترنال ای دیتا مدل HDD DESKTOP HM800 ظرفیت 4 ترابایت,ای دیتا,79,هارد اکسترنال,197
gsp-11219,Adata HV320 External Hard Drive 1TB,هارد اکسترنال ای دیتا مدل HV320 ظرفیت 1 ترابایت,ای دیتا,79,هارد اکسترنال,197
gsp-11221,Adata HDD HD720 External Hard Drive 2TB,هارد اکسترنال ای دیتا مدل HDD HD720 ظرفیت 2 ترابایت,ای دیتا,79,هارد اکسترنال,197
gsp-9515,Adata DashDrive UV128 Flash Memory - 32GB,فلش مموری ای دیتا مدل DashDrive UV128 ظرفیت 32 گیگابایت,ای دیتا,79,فلش مموری,198
gsp-10717,ADATA C008 CLASSIC USB 2.0 Flash Memory - 32GB (White Blue),فلش مموری ای دیتا 32 گیگابایت مدل C008 CLASSIC USB 2.0 (سفید آبی),ای دیتا,79,فلش مموری,198
gsp-10716,ADATA C008 CLASSIC USB 2.0 Flash Memory - 32GB (Black Red),فلش مموری ای دیتا 32 گیگابایت مدل C008 CLASSIC USB 2.0 (مشکی قرمز),ای دیتا,79,فلش مموری,198
gsp-9596,Adata T5000C 5000mAh Power Bank,پاوربانک ای دیتا مدل T5000C ظرفیت 5000 میلی آمپر ساعت,ای دیتا,79,پاوربانک,115
gsp-9597,Adata T10000 10000mAh Power Bank,پاوربانک ای دیتا مدل T10000 ظرفیت 10000 میلی آمپر ساعت,ای دیتا,79,پاوربانک,115
gsp-9588,Adata p10000qcd 10000mAh Power Bank,پاوربانک ای دیتا مدل p10000qcd ظرفیت 10000 میلی آمپر ساعت,ای دیتا,79,پاوربانک,115
gsp-9525,Adata UR340 Flash Memory - 32GB,فلش مموری ای دیتا مدل UR340 ظرفیت 32 گیگابایت,ای دیتا,79,فلش مموری,198
gsp-9519,Adata UR340 Flash Memory - 128GB,فلش مموری ای دیتا مدل UR340 ظرفیت 128 گیگابایت,ای دیتا,79,فلش مموری,198
gsp-9518,ADATA UR340 Flash Memory - 64GB,فلش مموری ای دیتا 64 گیگابایت مدل UR340,ای دیتا,79,فلش مموری,198
gsp-9626,ADATA Gaming Wired Mouse - XPG Primer,موس با سیم مخصوص بازی ای دیتا مدل XPG Primer,ای دیتا,79,موس,131
gsp-9622,Adata HD710M Pro External Hard Drive 1TB,هارد اکسترنال ای دیتا مدل HD710M Pro ظرفیت 1 ترابایت,ای دیتا,79,هارد اکسترنال,197
gsp-9273,Adata HD710 Pro External Hard Drive 2TB,هارد اکسترنال ای دیتا مدل HD710 Pro ظرفیت 2 ترابایت,ای دیتا,79,هارد اکسترنال,197
gsp-9277,Adata HD680 External Hard Drive 2TB,هارد اکسترنال ای دیتا مدل HD680 ظرفیت 2 ترابایت,ای دیتا,79,هارد اکسترنال,197
gsp-9205,Adata HD330 External Hard Drive 2TB,هارد اکسترنال ای دیتا مدل HD330 ظرفیت 2 ترابایت,ای دیتا,79,هارد اکسترنال,197
gsp-4077,Adata HD710 Pro External Hard Drive 1TB,هارد اکسترنال ای دیتا مدل HD710 Pro ظرفیت 1 ترابایت,ای دیتا,79,هارد اکسترنال,197
gsp-9484,Adata HD680 External Hard Drive 1TB,هارد اکسترنال ای دیتا مدل HD680 ظرفیت 1 ترابایت,ای دیتا,79,هارد اکسترنال,197
gsp-9483,Adata HD330 External Hard Drive 1TB,هارد اکسترنال ای دیتا مدل HD330 ظرفیت 1 ترابایت,ای دیتا,79,هارد اکسترنال,197
gsp-10581,ADATA UC300 Flash Memory - 32GB,فلش مموری ای دیتا 32 گیگابایت مدل UC300,ای دیتا,79,فلش مموری,198
gsp-10561,Adata HD710 Pro External Hard Drive 4TB,هارد اکسترنال ای دیتا مدل HD710 Pro ظرفیت 4 ترابایت,ای دیتا,79,هارد اکسترنال,197
gsp-10562,Adata SSD SE880 External Hard Drive 500GB,هارد SSD اکسترنال ای دیتا مدل SE880 ظرفیت 500 گیگابایت,ای دیتا,79,هارد اکسترنال,197
gsp-10562,Adata SSD SE880 External Hard Drive 500GB,هارد SSD اکسترنال ای دیتا مدل SE880 ظرفیت 500 گیگابایت,ای دیتا,79,هارد SSD,195
gsp-10563,Adata SD600Q External Hard Drive 960GB,هارد اکسترنال ای دیتا مدل SD600Q ظرفیت 960 گیگابایت,ای دیتا,79,هارد اکسترنال,197
gsp-10564,Adata SD600Q External Hard Drive 480GB,هارد اکسترنال ای دیتا مدل SD600Q ظرفیت 480 گیگابایت,ای دیتا,79,هارد اکسترنال,197
gsp-10565,Adata SD600Q External Hard Drive 240GB,هارد اکسترنال ای دیتا مدل SD600Q ظرفیت 240 گیگابایت,ای دیتا,79,هارد اکسترنال,197
gsp-8865,ADATA microSDXC 64GB UHS-I Class 10 - 100MBps With Adapter - Premier V10 A1,کارت حافظه ای دیتا میکرو اس دی ایکس سی 64 گیگابایت کلاس 10 با سرعت 100 مگابایت در ثانیه به همراه آداپتور تبدیل مدل Premier V10 A1,ای دیتا,79,کارت حافظه,196
gsp-8861,Adata UV350 Flash Memory - 128GB,فلش مموری ای دیتا مدل UV350 ظرفیت 128 گیگابایت,ای دیتا,79,فلش مموری,198
gsp-8862,ADATA UV131 Flash Memory - 64GB,فلش مموری ای دیتا 64 گیگابایت مدل UV131,ای دیتا,79,فلش مموری,198
gsp-8863,ADATA microSDXC 128GB UHS-I Class 10 - 100MBps With Adapter - Premier V10 A1,کارت حافظه ای دیتا میکرو اس دی ایکس سی 128 گیگابایت کلاس 10 با سرعت 100 مگابایت در ثانیه به همراه آداپتور تبدیل مدل Premier V10 A1,ای دیتا,79,کارت حافظه,196
gsp-8854,ADATA DashDrive UV150 Flash Memory - 32GB,فلش مموری ای دیتا 32 گیگابایت مدل DashDrive UV150,ای دیتا,79,فلش مموری,198
gsp-8857,ADATA microSDHC 32GB UHS-I Class 10 - 100MBps With Adapter - Premier V10 A1,کارت حافظه ای دیتا میکرو اس دی اچ سی 32 گیگابایت کلاس 10 با سرعت 100 مگابایت در ثانیه به همراه آداپتور تبدیل مدل Premier V10 A1,ای دیتا,79,کارت حافظه,196
gsp-14094,ADATA 64GB Flash Memory - UV320,فلش مموری 64 گیگابایت ای دیتا مدل UV320,ای دیتا,79,فلش مموری,198
gsp-14090,ADATA 128GB Flash Memory - UV150,فلش مموری 128 گیگابایت ای دیتا مدل UV150,ای دیتا,79,فلش مموری,198
gsp-9512,ADATA DashDrive UV150 USB 3 Flash Memory - 128GB,فلش مموری ای دیتا 128 گیگابایت مدل DashDrive UV150 USB 3,ای دیتا,79,فلش مموری,198
gsp-14093,ADATA 64GB Flash Memory - UC310,فلش مموری 64 گیگابایت ای دیتا مدل UC310,ای دیتا,79,فلش مموری,198
gsp-14091,ADATA 64GB Flash Memory - UR350,فلش مموری 64 گیگابایت ای دیتا مدل UR350,ای دیتا,79,فلش مموری,198
gsp-14092,ADATA 32GB Flash Memory - UR350,فلش مموری 32 گیگابایت ای دیتا مدل UR350,ای دیتا,79,فلش مموری,198
gsp-13974,Adata 32GB Memory Card - V10,کارت حافظه 32 گیگابایت ای دیتا مدل V10,ای دیتا,79,کارت حافظه,196
gsp-14559,Adata LEGEND 850 lite SSD Hard Drive 500 GB,هارد SSD ای دیتا مدل LEGEND 850 lite ظرفیت 500 گیگابایت,ای دیتا,79,هارد SSD,195
gsp-14558,Adata SU650 SSD Internal Hard Drive 480GB,هارد SSD اینترنال ای دیتا مدل SU650 ظرفیت 480 گیگابایت,ای دیتا,79,هارد SSD,195
